,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
65,2.1,"6 km S of Volcano, Hawaii",1721941861660,1721942019750,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364331,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364331&format=geojson,,,,,automatic,0,68,hv,74364331,",hv74364331,",",hv,",",origin,phase-data,",24.0,0.0069,0.170000002,52.0,ml,earthquake,"M 2.1 - 6 km S of Volcano, Hawaii"
66,0.86,"10 km NE of Borrego Springs, CA",1721941522730,1721956554523,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671471&format=geojson,,,,,reviewed,0,11,ci,40671471,",ci40671471,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.05614,0.18,107.0,ml,earthquake,"M 0.9 - 10 km NE of Borrego Springs, CA"
67,0.01,"91 km W of Adak, Alaska",1721941187770,1722018974380,,https://earthquake.usgs.gov/earthquakes/eventpage/av93210666,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93210666&format=geojson,,,,,reviewed,0,0,av,93210666,",av93210666,",",av,",",origin,phase-data,",5.0,0.0484,0.21,172.0,ml,earthquake,"M 0.0 - 91 km W of Adak, Alaska"
68,0.91,"7 km WNW of Cobb, CA",1721941182700,1721942967675,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039472,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039472&format=geojson,,,,,automatic,0,13,nc,75039472,",nc75039472,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.007684,0.02,69.0,md,earthquake,"M 0.9 - 7 km WNW of Cobb, CA"
69,2.11,"8 km SSE of Volcano, Hawaii",1721941132140,1721941305790,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364306&format=geojson,,,,,automatic,0,68,hv,74364306,",hv74364306,",",hv,",",origin,phase-data,",27.0,0.007629,0.170000002,111.0,ml,earthquake,"M 2.1 - 8 km SSE of Volcano, Hawaii"
70,1.75,"6 km SSW of Volcano, Hawaii",1721940999690,1721941102370,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364291&format=geojson,,,,,automatic,0,47,hv,74364291,",hv74364291,",",hv,",",origin,phase-data,",14.0,0.005053,0.150000006,81.0,md,earthquake,"M 1.8 - 6 km SSW of Volcano, Hawaii"
71,1.29,"8 km WNW of Calistoga, CA",1721940981090,1721948836285,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039467,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039467&format=geojson,,,,,automatic,0,26,nc,75039467,",nc75039467,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.02694,0.06,102.0,md,earthquake,"M 1.3 - 8 km WNW of Calistoga, CA"
72,1.72,"7 km SSW of Volcano, Hawaii",1721940846690,1721941005550,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364286&format=geojson,,,,,automatic,0,46,hv,74364286,",hv74364286,",",hv,",",origin,phase-data,",19.0,0.009194,0.150000006,65.0,ml,earthquake,"M 1.7 - 7 km SSW of Volcano, Hawaii"
73,1.74,"6 km SSW of Volcano, Hawaii",1721940702040,1721940861750,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364281&format=geojson,,,,,automatic,0,47,hv,74364281,",hv74364281,",",hv,",",origin,phase-data,",18.0,0.003889,0.150000006,79.0,ml,earthquake,"M 1.7 - 6 km SSW of Volcano, Hawaii"
74,2.03,"6 km SSW of Volcano, Hawaii",1721940480650,1721940640200,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364271&format=geojson,,,,,automatic,0,63,hv,74364271,",hv74364271,",",hv,",",origin,phase-data,",26.0,0.005017,0.209999993,45.0,ml,earthquake,"M 2.0 - 6 km SSW of Volcano, Hawaii"
75,0.73,"13 km SSW of Searles Valley, CA",1721940383120,1721956587526,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671447&format=geojson,,,,,reviewed,0,8,ci,40671447,",ci40671447,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.0491,0.08,115.0,ml,earthquake,"M 0.7 - 13 km SSW of Searles Valley, CA"
76,0.8,"16 km E of Fernley, Nevada",1721940237522,1721949240737,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00881507,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00881507&format=geojson,,,,,reviewed,0,10,nn,00881507,",nn00881507,",",nn,",",origin,phase-data,",5.0,0.263,0.1766,155.32,ml,earthquake,"M 0.8 - 16 km E of Fernley, Nevada"
77,2.64,"6 km S of Volcano, Hawaii",1721940045270,1722001240040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364256,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364256&format=geojson,,,,,reviewed,0,107,hv,74364256,",us6000nfw6,hv74364256,",",us,hv,",",origin,phase-data,",24.0,0.008789,0.09,80.0,ml,earthquake,"M 2.6 - 6 km S of Volcano, Hawaii"
78,2.51,"6 km S of Volcano, Hawaii",1721940045230,1721940204830,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364251,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364251&format=geojson,,,,,automatic,0,97,hv,74364251,",hv74364251,",",hv,",",origin,phase-data,",38.0,0.009779,0.189999998,52.0,ml,earthquake,"M 2.5 - 6 km S of Volcano, Hawaii"
79,1.9,"7 km SSW of Volcano, Hawaii",1721939915680,1721940074810,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364246,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364246&format=geojson,,,,,automatic,0,56,hv,74364246,",hv74364246,",",hv,",",origin,phase-data,",17.0,0.00919,0.180000007,65.0,ml,earthquake,"M 1.9 - 7 km SSW of Volcano, Hawaii"
80,5.5,"223 km NE of Lospalos, Timor Leste",1721939537816,1722026131827,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000nfw2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000nfw2&format=geojson,3.0,2.5,4.031,green,reviewed,0,466,us,6000nfw2,",us6000nfw2,usauto6000nfw2,",",us,usauto,",",dyfi,internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",96.0,5.681,0.79,29.0,mww,earthquake,"M 5.5 - 223 km NE of Lospalos, Timor Leste"
81,1.79999995,"7 km SSW of Volcano, Hawaii",1721939477410,1721939635450,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364216&format=geojson,,,,,automatic,0,50,hv,74364216,",hv74364216,",",hv,",",origin,phase-data,",13.0,0.008585,0.140000001,106.0,md,earthquake,"M 1.8 - 7 km SSW of Volcano, Hawaii"
82,1.39,"4 km ENE of Rancho San Diego, CA",1721939416240,1721939806928,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671407,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671407&format=geojson,,,,,automatic,0,30,ci,40671407,",ci40671407,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.04859,0.19,86.0,ml,earthquake,"M 1.4 - 4 km ENE of Rancho San Diego, CA"
83,3.3,"66 km SE of Denali National Park, Alaska",1721939204050,1721939886040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249iob6br,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249iob6br&format=geojson,,,,,automatic,0,168,ak,0249iob6br,",us6000nfw1,ak0249iob6br,",",us,ak,",",origin,phase-data,",,,0.46,,ml,earthquake,"M 3.3 - 66 km SE of Denali National Park, Alaska"
84,1.88,"6 km SSW of Volcano, Hawaii",1721939185030,1721939284560,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364206,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364206&format=geojson,,,,,automatic,0,54,hv,74364206,",hv74364206,",",hv,",",origin,phase-data,",15.0,0.002427,0.109999999,81.0,md,earthquake,"M 1.9 - 6 km SSW of Volcano, Hawaii"
85,2.11,"7 km S of Volcano, Hawaii",1721939037500,1721939197060,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364201&format=geojson,,,,,automatic,0,68,hv,74364201,",hv74364201,",",hv,",",origin,phase-data,",20.0,0.007788,0.330000013,92.0,ml,earthquake,"M 2.1 - 7 km S of Volcano, Hawaii"
86,2.13,"6 km S of Volcano, Hawaii",1721939014930,1721939173070,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364196,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364196&format=geojson,,,,,automatic,0,70,hv,74364196,",hv74364196,",",hv,",",origin,phase-data,",14.0,0.01334,0.239999995,159.0,ml,earthquake,"M 2.1 - 6 km S of Volcano, Hawaii"
87,1.93,"8 km S of Volcano, Hawaii",1721938974810,1721939132410,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364191,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364191&format=geojson,,,,,automatic,0,57,hv,74364191,",hv74364191,",",hv,",",origin,phase-data,",19.0,0.007805,0.119999997,100.0,ml,earthquake,"M 1.9 - 8 km S of Volcano, Hawaii"
88,0.96,"13 km WSW of Dillon Beach, CA",1721938725770,1721945367935,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039452,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039452&format=geojson,,,,,automatic,0,14,nc,75039452,",nc75039452,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.2962,0.06,234.0,md,earthquake,"M 1.0 - 13 km WSW of Dillon Beach, CA"
89,0.82,"15 km E of Seven Trees, CA",1721938293210,1722018264182,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039447&format=geojson,,,,,reviewed,0,10,nc,75039447,",nc75039447,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.04379,0.04,59.0,md,earthquake,"M 0.8 - 15 km E of Seven Trees, CA"
90,0.91,"4 km S of Idyllwild, CA",1721938220840,1721956601527,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671399,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671399&format=geojson,,,,,reviewed,0,13,ci,40671399,",ci40671399,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",33.0,0.009368,0.12,65.0,ml,earthquake,"M 0.9 - 4 km S of Idyllwild, CA"
91,-0.42,"25 km WSW of Unalaska, Alaska",1721938155610,1722019226460,,https://earthquake.usgs.gov/earthquakes/eventpage/av93016519,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93016519&format=geojson,,,,,reviewed,0,0,av,93016519,",av93016519,",",av,",",origin,phase-data,",6.0,0.03055,0.06,251.0,ml,earthquake,"M -0.4 - 25 km WSW of Unalaska, Alaska"
92,1.4,"31 km S of Denali National Park, Alaska",1721937706559,1721937840546,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249io5tmn,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249io5tmn&format=geojson,,,,,automatic,0,30,ak,0249io5tmn,",ak0249io5tmn,",",ak,",",origin,phase-data,",,,0.91,,ml,earthquake,"M 1.4 - 31 km S of Denali National Park, Alaska"
93,1.11,"4 km WNW of Green Acres, CA",1721937615370,1721938283290,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671367&format=geojson,,,,,automatic,0,19,ci,40671367,",ci40671367,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.04019,0.23,57.0,ml,earthquake,"M 1.1 - 4 km WNW of Green Acres, CA"
94,1.85000002,"7 km S of Volcano, Hawaii",1721937594190,1721937698310,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364131,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364131&format=geojson,,,,,automatic,0,53,hv,74364131,",hv74364131,",",hv,",",origin,phase-data,",12.0,0.008385,0.129999995,125.0,md,earthquake,"M 1.9 - 7 km S of Volcano, Hawaii"
95,2.31,"5 km SSW of Volcano, Hawaii",1721937434350,1721946416570,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364121,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364121&format=geojson,,,,,reviewed,0,82,hv,74364121,",hv74364121,",",hv,",",origin,phase-data,",21.0,0.00756,0.1,51.0,ml,earthquake,"M 2.3 - 5 km SSW of Volcano, Hawaii"
96,2.34,"7 km SSW of Volcano, Hawaii",1721937220200,1721937383150,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364111,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364111&format=geojson,,,,,automatic,0,84,hv,74364111,",hv74364111,",",hv,",",origin,phase-data,",31.0,0.007155,0.239999995,51.0,ml,earthquake,"M 2.3 - 7 km SSW of Volcano, Hawaii"
97,2.43,"7 km S of Volcano, Hawaii",1721937220140,1721945954480,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364106,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364106&format=geojson,,,,,reviewed,0,91,hv,74364106,",hv74364106,",",hv,",",origin,phase-data,",30.0,0.007564,0.1,60.0,ml,earthquake,"M 2.4 - 7 km S of Volcano, Hawaii"
98,2.18,"7 km S of Volcano, Hawaii",1721937163030,1721944674260,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364101,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364101&format=geojson,,,,,reviewed,0,73,hv,74364101,",hv74364101,",",hv,",",origin,phase-data,",23.0,0.006179,0.09,73.0,ml,earthquake,"M 2.2 - 7 km S of Volcano, Hawaii"
99,2.57,"1 km NNE of Magas Arriba, Puerto Rico",1721937073850,1721938055390,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71456223,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71456223&format=geojson,,,,,reviewed,0,102,pr,71456223,",pr71456223,",",pr,",",origin,phase-data,",19.0,0.1182,0.18,144.0,md,earthquake,"M 2.6 - 1 km NNE of Magas Arriba, Puerto Rico"
100,2.0,"27 km WSW of Nanwalek, Alaska",1721936838876,1721936955274,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249inu6tr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249inu6tr&format=geojson,,,,,automatic,0,62,ak,0249inu6tr,",ak0249inu6tr,",",ak,",",origin,phase-data,",,,0.35,,ml,earthquake,"M 2.0 - 27 km WSW of Nanwalek, Alaska"
101,1.3,"21 km SE of Alamo, Nevada",1721936719728,1721939684983,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00881493,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00881493&format=geojson,,,,,reviewed,0,26,nn,00881493,",nn00881493,",",nn,",",origin,phase-data,",5.0,0.175,0.1408,115.12,ml,earthquake,"M 1.3 - 21 km SE of Alamo, Nevada"
102,0.05,"43 km NNE of King Cove, Alaska",1721936646080,1722017869190,,https://earthquake.usgs.gov/earthquakes/eventpage/av93016514,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93016514&format=geojson,,,,,reviewed,0,0,av,93016514,",av93016514,",",av,",",origin,phase-data,",4.0,0.02547,0.05,196.0,ml,earthquake,"M 0.1 - 43 km NNE of King Cove, Alaska"
103,2.20000005,"7 km SSW of Volcano, Hawaii",1721936602510,1721936690290,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364076,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364076&format=geojson,,,,,automatic,0,74,hv,74364076,",hv74364076,",",hv,",",origin,phase-data,",25.0,0.00748,0.25,54.0,md,earthquake,"M 2.2 - 7 km SSW of Volcano, Hawaii"
104,2.62,"8 km S of Volcano, Hawaii",1721936362350,1721946741770,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364061&format=geojson,,,,,reviewed,0,106,hv,74364061,",hv74364071,us6000nfvi,hv74364061,",",hv,us,hv,",",origin,phase-data,",40.0,0.008053,0.1,53.0,ml,earthquake,"M 2.6 - 8 km S of Volcano, Hawaii"
105,1.39,"7 km ESE of Chula Vista, CA",1721936335880,1721936703645,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40671343,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40671343&format=geojson,,,,,automatic,0,30,ci,40671343,",ci40671343,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.03993,0.2,106.0,ml,earthquake,"M 1.4 - 7 km ESE of Chula Vista, CA"
106,1.2,"7 km S of Volcano, Hawaii",1721936331740,1721947131640,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364066&format=geojson,,,,,reviewed,0,22,hv,74364066,",hv74364066,",",hv,",",origin,phase-data,",28.0,0.003081,0.11,75.0,md,earthquake,"M 1.2 - 7 km S of Volcano, Hawaii"
107,1.75,"6 km S of Volcano, Hawaii",1721936038940,1721936132220,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364056&format=geojson,,,,,automatic,0,47,hv,74364056,",hv74364056,",",hv,",",origin,phase-data,",14.0,0.01521,0.0900000036,122.0,md,earthquake,"M 1.8 - 6 km S of Volcano, Hawaii"
108,1.88,"7 km S of Volcano, Hawaii",1721935885020,1721936044520,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364046,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364046&format=geojson,,,,,automatic,0,54,hv,74364046,",hv74364046,",",hv,",",origin,phase-data,",26.0,0.005885,0.239999995,65.0,ml,earthquake,"M 1.9 - 7 km S of Volcano, Hawaii"
109,1.86,"6 km S of Volcano, Hawaii",1721935859720,1721936016820,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364041,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364041&format=geojson,,,,,automatic,0,53,hv,74364041,",hv74364041,",",hv,",",origin,phase-data,",17.0,0.01361,0.170000002,146.0,ml,earthquake,"M 1.9 - 6 km S of Volcano, Hawaii"
110,2.51,"7 km S of Volcano, Hawaii",1721935692340,1722003485040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364031,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364031&format=geojson,,,,,reviewed,0,97,hv,74364031,",us6000nfve,hv74364031,",",us,hv,",",origin,phase-data,",34.0,0.00974,0.1,81.0,ml,earthquake,"M 2.5 - 7 km S of Volcano, Hawaii"
111,2.56,"6 km SSW of Volcano, Hawaii",1721935485820,1721939383040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364026,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364026&format=geojson,,,,,reviewed,0,101,hv,74364026,",us6000nfvd,hv74364026,",",us,hv,",",origin,phase-data,",33.0,0.002545,0.1,57.0,ml,earthquake,"M 2.6 - 6 km SSW of Volcano, Hawaii"
112,1.78,"7 km S of Volcano, Hawaii",1721935282540,1721935441080,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364016,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364016&format=geojson,,,,,automatic,0,49,hv,74364016,",hv74364016,",",hv,",",origin,phase-data,",15.0,0.007601,0.349999994,135.0,ml,earthquake,"M 1.8 - 7 km S of Volcano, Hawaii"
113,1.82,"5 km SSW of Volcano, Hawaii",1721935157660,1721935314360,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74364011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74364011&format=geojson,,,,,automatic,0,51,hv,74364011,",hv74364011,",",hv,",",origin,phase-data,",21.0,0.009229,0.140000001,48.0,ml,earthquake,"M 1.8 - 5 km SSW of Volcano, Hawaii"
114,0.8,"50 km SW of Cantwell, Alaska",1721934819832,1721934972045,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249inmy3f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249inmy3f&format=geojson,,,,,automatic,0,10,ak,0249inmy3f,",ak0249inmy3f,",",ak,",",origin,phase-data,",,,0.33,,ml,earthquake,"M 0.8 - 50 km SW of Cantwell, Alaska"
115,0.99,"Rat Islands, Aleutian Islands, Alaska",1721934802690,1722017653080,,https://earthquake.usgs.gov/earthquakes/eventpage/av93016509,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93016509&format=geojson,,,,,reviewed,0,15,av,93016509,",av93016509,",",av,",",origin,phase-data,",4.0,0.1009,0.21,341.0,ml,earthquake,"M 1.0 - Rat Islands, Aleutian Islands, Alaska"
116,2.11,"8 km S of Volcano, Hawaii",1721934654420,1721939816640,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74363996,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74363996&format=geojson,,,,,reviewed,0,68,hv,74363996,",hv74363996,",",hv,",",origin,phase-data,",20.0,0.005095,0.12,90.0,ml,earthquake,"M 2.1 - 8 km S of Volcano, Hawaii"
117,0.8,"55 km ENE of Pedro Bay, Alaska",1721934352855,1721934493367,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0249inl9dh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0249inl9dh&format=geojson,,,,,automatic,0,10,ak,0249inl9dh,",ak0249inl9dh,",",ak,",",origin,phase-data,",,,0.59,,ml,earthquake,"M 0.8 - 55 km ENE of Pedro Bay, Alaska"
118,2.20000005,"7 km S of Volcano, Hawaii",1721934324300,1721934423930,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74363991,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74363991&format=geojson,,,,,automatic,0,74,hv,74363991,",hv74363991,",",hv,",",origin,phase-data,",21.0,0.00319,0.25,80.0,md,earthquake,"M 2.2 - 7 km S of Volcano, Hawaii"
119,0.78,"7 km NNW of The Geysers, CA",1721934290800,1721934385754,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039427,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039427&format=geojson,,,,,automatic,0,9,nc,75039427,",nc75039427,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.0031,0.01,147.0,md,earthquake,"M 0.8 - 7 km NNW of The Geysers, CA"
120,0.97,"6 km WNW of Cobb, CA",1721934233760,1721937432939,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75039422,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75039422&format=geojson,,,,,automatic,0,14,nc,75039422,",nc75039422,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.005112,0.01,89.0,md,earthquake,"M 1.0 - 6 km WNW of Cobb, CA"
